,full
Gender,0.9047619047619048
Head_quat_x_median,0.9047619047619048
Head_quat_x_mean,0.9047619047619048
Head_quat_y_median,0.9047619047619048
Head_quat_y_mean,0.8952380952380953
Head_quat_z_median,0.8761904761904762
Head_quat_z_mean,0.8761904761904762
Head_quat_w_median,0.9047619047619048
Head_quat_w_mean,0.9047619047619048
LeftHand_quat_x_median,0.9047619047619048
LeftHand_quat_x_mean,0.9047619047619048
LeftHand_quat_y_median,0.9047619047619048
LeftHand_quat_y_mean,0.9047619047619048
LeftHand_quat_z_median,0.8761904761904762
LeftHand_quat_z_mean,0.9047619047619048
LeftHand_quat_w_median,0.9047619047619048
LeftHand_quat_w_mean,0.9047619047619048
RightHand_quat_x_median,0.9047619047619048
RightHand_quat_x_mean,0.9047619047619048
RightHand_quat_y_median,0.8380952380952381
RightHand_quat_y_mean,0.8952380952380953
RightHand_quat_z_median,0.9047619047619048
RightHand_quat_z_mean,0.9047619047619048
RightHand_quat_w_median,0.9047619047619048
RightHand_quat_w_mean,0.9047619047619048
Head_velocity_x_median,0.9047619047619048
Head_velocity_x_mean,0.8761904761904762
Head_velocity_y_median,0.9047619047619048
Head_velocity_y_mean,0.9047619047619048
Head_velocity_z_median,0.8761904761904762
Head_velocity_z_mean,0.9047619047619048
LeftHand_velocity_x_median,0.9047619047619048
LeftHand_velocity_x_mean,0.9047619047619048
LeftHand_velocity_y_median,0.9047619047619048
LeftHand_velocity_y_mean,0.9047619047619048
LeftHand_velocity_z_median,0.8761904761904762
LeftHand_velocity_z_mean,0.8761904761904762
RightHand_velocity_x_median,0.9047619047619048
RightHand_velocity_x_mean,0.9047619047619048
RightHand_velocity_y_median,0.9047619047619048
RightHand_velocity_y_mean,0.8952380952380953
RightHand_velocity_z_median,0.9047619047619048
RightHand_velocity_z_mean,0.9047619047619048
RightHand_velocity_z_max,0.9047619047619048
